State Name,Date,All-Reported Spending per Child (2023 Dollars),State Spending per Child (2023 Dollars),Total All-Reported Spending (2023 Dollars),Total State Pre-K Spending (2023 Dollars),Year,Number of 3-year-olds Enrolled in State Pre-K,Number of 4-year-olds Enrolled in State Pre-K,Percentage of 3-year-olds Enrolled in State Pre-K,Percentage of 4-year-olds Enrolled in State Pre-K,Total State Pre-K Enrollment,Standards Met,percentage
Alabama,2002-01-01,,7349.15,,5555956.35,2002,0.0,756.0,0.0,1.0,756.0,8.0,80.0
Alabama,2003-01-01,14531.45,7065.88,18309629.11,8903014.22,2003,0.0,1260.0,0.0,2.0,1260.0,8.0,80.0
Alabama,2004-01-01,10396.76,6630.24,9731366.43,6205904.52,2004,0.0,936.0,0.0,2.0,936.0,8.0,80.0
Alabama,2005-01-01,10043.18,6012.27,9761973.33,5843927.45,2005,0.0,972.0,0.0,2.0,972.0,9.0,90.0
Alabama,2006-01-01,10446.62,7095.03,10718232.26,7279497.68,2006,0.0,1026.0,0.0,2.0,1026.0,10.0,100.0
Alabama,2007-01-01,11663.55,8150.2,12386694.52,8655508.94,2007,0.0,1062.0,0.0,2.0,1062.0,10.0,100.0
Alabama,2008-01-01,7116.37,6736.34,16118572.35,15257808.84,2008,0.0,2265.0,0.0,4.0,2265.0,10.0,100.0
Alabama,2009-01-01,7833.87,7592.87,26509817.28,25694268.47,2009,0.0,3384.0,0.0,6.0,3384.0,10.0,100.0
Alabama,2010-01-01,6720.09,6708.12,26006732.94,25960430.15,2010,0.0,3870.0,0.0,6.0,3870.0,10.0,100.0
Alabama,2011-01-01,8385.15,6507.89,32450537.69,25185535.68,2011,0.0,3870.0,0.0,6.0,3870.0,10.0,100.0
Alabama,2012-01-01,10308.27,6818.32,40264116.81,26632342.51,2012,0.0,3906.0,0.0,6.0,3906.0,10.0,100.0
Alabama,2013-01-01,10222.82,6630.55,39838329.1,25839255.87,2013,0.0,3897.0,0.0,6.0,3897.0,10.0,100.0
Alabama,2014-01-01,8809.31,5632.74,48495246.13,31008220.41,2014,0.0,5505.0,0.0,9.0,5505.0,10.0,100.0
Alabama,2015-01-01,8756.68,6897.77,63424642.53,49960559.11,2015,0.0,7243.0,0.0,12.0,7243.0,10.0,100.0
Alabama,2016-01-01,9441.65,5584.01,106652869.36,63076989.06,2016,0.0,11296.0,0.0,19.0,11296.0,10.0,100.0
Alabama,2017-01-01,9097.44,5934.89,127655295.99,83278443.29,2017,0.0,14032.0,0.0,24.0,14032.0,10.0,100.0
Alabama,2018-01-01,9677.11,6034.96,155327338.13,96867078.11,2018,0.0,16051.0,0.0,28.000000000000004,16051.0,10.0,100.0
Alabama,2019-01-01,8522.17,6720.63,146751756.64,115729192.31,2019,0.0,17220.0,0.0,28.999999999999996,17220.0,10.0,100.0
Alabama,2020-01-01,10764.43,7156.93,220014205.93,146280452.49,2020,0.0,20439.0,0.0,34.0,20439.0,10.0,100.0
Alabama,2021-01-01,11187.95,7749.37,211519331.91,146509520.91,2021,0.0,18906.0,0.0,31.0,18906.0,10.0,100.0
Alabama,2022-01-01,9455.51,7418.6,207444400.18,162756774.91,2022,0.0,21939.0,0.0,36.0,21939.0,10.0,100.0
Alabama,2023-01-01,10881.01,7428.82,254485066.0,173745222.0,2023,0.0,23388.0,0.0,39.0,23388.0,10.0,100.0
Alaska,2002-01-01,,0.0,,0.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2003-01-01,0.0,0.0,0.0,0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2004-01-01,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2005-01-01,0.0,0.0,0.0,0.0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2006-01-01,0.0,0.0,0.0,0.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2007-01-01,0.0,0.0,0.0,0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2008-01-01,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2009-01-01,0.0,0.0,0.0,0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,2010-01-01,12570.15,12547.77,2514030.92,2509554.9,2010,0.0,200.0,0.0,2.0,200.0,10.0,100.0
Alaska,2011-01-01,10119.17,9817.13,2509554.9,2434647.04,2011,0.0,248.0,0.0,2.0,248.0,10.0,100.0
Alaska,2012-01-01,11538.61,11241.89,2434647.04,2372038.23,2012,0.0,211.0,0.0,2.0,211.0,10.0,100.0
Alaska,2013-01-01,10110.99,9809.84,3488291.52,3384396.21,2013,0.0,345.0,0.0,3.0,345.0,10.0,100.0
Alaska,2014-01-01,8308.63,8062.65,2417812.65,2346229.95,2014,0.0,291.0,0.0,3.0,291.0,10.0,100.0
Alaska,2015-01-01,8236.23,8109.75,2627357.17,2587011.72,2015,0.0,319.0,0.0,3.0,319.0,10.0,100.0
Alaska,2016-01-01,8109.75,8160.34,2587011.72,2603149.85,2016,0.0,319.0,0.0,3.0,319.0,5.0,50.0
Alaska,2017-01-01,7271.37,7217.31,2603149.85,2583797.55,2017,0.0,358.0,0.0,4.0,358.0,5.0,50.0
Alaska,2018-01-01,13124.05,12703.59,4134076.07,4001632.41,2018,0.0,315.0,0.0,3.0,315.0,3.0,30.0
Alaska,2019-01-01,6904.66,6658.84,9003672.93,8683121.97,2019,260.54,1043.46,2.0,10.0,1304.0,0.0,0.0
Alaska,2020-01-01,6285.77,6208.8,8825222.47,8717159.19,2020,280.52,1123.48,3.0,11.0,1404.0,2.0,20.0
Alaska,2021-01-01,5024.92,5024.92,3195848.69,3195848.69,2021,116.0,520.0,1.0,5.0,636.0,2.0,20.0
Alaska,2022-01-01,5765.17,5712.26,3487928.64,3455917.77,2022,93.0,497.0,1.0,5.0,605.0,2.0,20.0
Alaska,2023-01-01,4838.78,4809.93,5032332.0,5002332.0,2023,150.0,890.0,2.0,9.0,1040.0,2.0,20.0
Arizona,2002-01-01,,4568.74,,19540484.67,2002,0.0,4277.0,0.0,6.0,4277.0,3.0,30.0
Arizona,2003-01-01,4870.2,4723.85,19928869.04,19330002.31,2003,0.0,4092.0,0.0,5.0,4092.0,3.0,30.0
Arizona,2004-01-01,4726.06,4589.07,20473291.49,19879853.93,2004,0.0,4332.0,0.0,5.0,4332.0,3.0,30.0
Arizona,2005-01-01,4305.47,4054.34,21742613.39,20474413.48,2005,0.0,5050.0,0.0,6.0,5050.0,3.0,30.0
Arizona,2006-01-01,4077.06,3863.55,21767434.26,20627508.93,2006,0.0,5339.0,0.0,6.0,5339.0,3.0,30.0
Arizona,2007-01-01,4003.73,3835.15,20322951.46,19467199.31,2007,0.0,5076.0,0.0,5.0,5076.0,3.0,30.0
Arizona,2008-01-01,3732.76,3533.43,20160654.15,19084035.5,2008,0.0,5401.0,0.0,6.0,5401.0,3.0,30.0
Arizona,2009-01-01,3428.57,3323.1,18675432.9,18100901.33,2009,0.0,5447.0,0.0,5.0,5447.0,3.0,30.0
Arizona,2010-01-01,1616.07,169.08,6979792.76,730261.28,2010,0.0,4319.0,0.0,5.0,4319.0,3.0,30.0
Arizona,2011-01-01,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,2012-01-01,5006.93,4065.14,15851929.58,12870237.14,2012,284.94,2881.06,0.0,3.0,3166.0,6.0,60.0
Arizona,2013-01-01,2829.14,2744.88,18434703.0,17885643.63,2013,2085.12,2932.2,2.0,3.0,6516.0,4.0,40.0
Arizona,2014-01-01,2088.56,2026.72,16660421.37,16167166.48,2014,1084.0,6117.0,1.0,7.000000000000001,7977.0,6.0,60.0
Arizona,2015-01-01,4039.88,3977.85,29200276.07,28751879.3,2015,2378.0,4850.0,3.0,5.0,7228.0,3.0,30.0
Arizona,2016-01-01,4454.83,4482.62,23900189.23,24049281.88,2016,1602.0,3763.0,2.0,4.0,5365.0,2.0,20.0
Arizona,2017-01-01,4672.55,4637.82,24694440.03,24510856.94,2017,1843.0,3442.0,2.0,4.0,5285.0,3.0,30.0
Arizona,2018-01-01,5237.23,5069.44,27526876.01,26644995.71,2018,1933.0,3323.0,2.0,4.0,5256.0,3.0,30.0
Arizona,2019-01-01,5018.9,4840.21,27152237.64,26185557.06,2019,1986.0,3424.0,2.0,4.0,5410.0,3.0,30.0
Arizona,2020-01-01,4444.89,4390.47,23184556.74,22900665.99,2020,1712.0,2887.0,2.0,3.0,5216.0,3.0,30.0
Arizona,2021-01-01,4592.57,4592.57,16671012.27,16671012.27,2021,1358.0,1821.0,2.0,2.0,3630.0,3.0,30.0
Arizona,2022-01-01,4456.77,4456.77,21437080.28,21437080.28,2022,1720.0,2521.0,2.0,3.0,4810.0,3.0,30.0
Arizona,2023-01-01,5413.07,5413.07,32229445.0,32229445.0,2023,2187.0,3102.0,3.0,4.0,5954.0,3.0,30.0
Arkansas,2002-01-01,,4059.86,,12853507.79,2002,942.0,2224.0,3.0,6.0,3166.0,9.0,90.0
Arkansas,2003-01-01,10002.39,5821.09,30867375.83,17963882.41,2003,848.0,2238.0,2.0,6.0,3086.0,9.0,90.0
Arkansas,2004-01-01,9644.73,6692.15,29937227.65,20772427.08,2004,863.0,2202.0,2.0,6.0,3104.0,9.0,90.0
Arkansas,2005-01-01,8884.31,8366.1,82766199.11,77938624.58,2005,3018.0,4462.0,8.0,12.0,9316.0,9.0,90.0
Arkansas,2006-01-01,13795.39,8136.99,163061528.75,96179258.24,2006,3886.0,6777.0,11.0,18.0,11820.0,9.0,90.0
Arkansas,2007-01-01,12105.66,6957.36,164842804.42,94738416.1,2007,4068.0,8148.0,11.0,21.0,13617.0,9.0,90.0
Arkansas,2008-01-01,12860.58,7511.32,242679216.99,141738550.36,2008,6896.0,10880.0,18.0,28.000000000000004,18870.0,9.0,90.0
Arkansas,2009-01-01,12814.68,8016.77,262393346.28,164151430.37,2009,2345.0,17018.0,6.0,44.0,20476.0,9.0,90.0
Arkansas,2010-01-01,12404.09,7991.96,254321069.57,163859172.63,2010,3481.0,16583.0,9.0,42.0,20503.0,9.0,90.0
Arkansas,2011-01-01,11995.24,7191.5,265154777.08,158968130.14,2011,4117.0,17470.0,10.0,44.0,22105.0,9.0,90.0
Arkansas,2012-01-01,12536.07,7547.77,257240155.88,154880143.43,2012,4484.0,15284.0,11.0,37.0,20520.0,9.0,90.0
Arkansas,2013-01-01,7694.38,7465.21,154880143.43,150267191.7,2013,5503.0,13240.0,14.000000000000002,33.0,20129.0,9.0,90.0
Arkansas,2014-01-01,7504.73,7282.54,150267191.7,145818323.03,2014,4898.0,14632.0,13.0,38.0,20023.0,9.0,90.0
Arkansas,2015-01-01,7065.87,6957.37,145818323.03,143579150.22,2015,6555.0,13300.0,17.0,35.0,20637.0,9.0,90.0
Arkansas,2016-01-01,10054.94,7122.64,206709427.98,146427178.99,2016,7127.0,12314.0,18.0,32.0,20558.0,7.0,70.0
Arkansas,2017-01-01,10016.37,7069.3,203182041.18,143400763.79,2017,7026.0,12094.0,19.0,31.0,20285.0,8.0,80.0
Arkansas,2018-01-01,11717.73,6914.26,241596059.41,142558154.67,2018,7237.0,12261.0,19.0,32.0,20618.0,8.0,80.0
Arkansas,2019-01-01,11670.1,6767.58,235572609.27,136610295.28,2019,7071.0,12256.0,18.0,32.0,20186.0,8.0,80.0
Arkansas,2020-01-01,10885.43,6723.74,219853104.27,135799312.64,2020,6651.0,12784.0,17.0,33.0,20197.0,8.0,80.0
Arkansas,2021-01-01,14409.52,9788.01,249644971.02,169577324.35,2021,5879.0,10421.0,16.0,27.0,17325.0,8.0,80.0
Arkansas,2022-01-01,11828.81,7684.69,225894798.26,146754569.03,2022,6473.0,11055.0,17.0,28.999999999999996,19097.0,8.0,80.0
Arkansas,2023-01-01,13117.44,8280.86,252484399.0,159389941.0,2023,6392.0,11941.0,18.0,32.0,19248.0,8.0,80.0
California,2002-01-01,,6166.64,,479826563.18,2002,10924.0,44534.0,2.0,9.0,77810.0,4.0,40.0
California,2003-01-01,6640.61,6441.06,499579581.7,484567109.73,2003,10652.0,43058.0,2.0,9.0,75231.0,4.0,40.0
California,2004-01-01,6649.28,6456.54,517619634.99,502615944.29,2004,23964.0,51575.0,5.0,11.0,77846.0,4.0,40.0
California,2005-01-01,6068.16,5714.22,498633251.01,469549045.07,2005,24481.0,54852.0,5.0,11.0,82172.0,4.0,40.0
California,2006-01-01,5932.72,5622.03,472369028.39,447631826.36,2006,24156.0,52849.0,5.0,10.0,79621.0,4.0,40.0
California,2007-01-01,5865.12,5618.15,496576063.84,475666402.51,2007,26318.0,56254.0,5.0,11.0,84666.0,4.0,40.0
California,2008-01-01,8168.12,7731.93,537566842.84,508859714.37,2008,27035.0,63758.0,5.0,12.0,92458.0,4.0,40.0
California,2009-01-01,5617.14,5444.33,550187500.58,533261515.94,2009,28796.0,65825.0,5.0,13.0,97948.0,4.0,40.0
California,2010-01-01,8238.46,7986.79,1212576999.24,1175536005.44,2010,52172.0,92255.0,10.0,18.0,147185.0,4.0,40.0
California,2011-01-01,8012.51,7140.88,1199922026.47,1069389245.16,2011,52037.0,95376.0,10.0,19.0,149756.0,3.0,30.0
California,2012-01-01,7259.15,5771.68,1045288863.17,831098687.5,2012,48175.0,93866.0,9.0,18.0,143996.0,4.0,40.0
California,2013-01-01,7549.99,6147.89,978304427.73,796624638.15,2013,47463.0,79474.0,10.0,15.0,129577.0,4.0,40.0
California,2014-01-01,4749.29,3976.39,892753227.58,747465916.67,2014,43055.0,144287.0,9.0,28.999999999999996,187976.0,2.0,20.0
California,2015-01-01,10268.16,10110.48,1741919094.12,1587042271.44,2015,42568.0,165068.0,8.0,33.0,209969.0,2.0,20.0
California,2016-01-01,10115.22,10178.32,1922919106.67,1867767924.79,2016,42354.0,178821.0,9.0,35.0,223921.0,4.0,40.0
California,2017-01-01,9219.06,9150.52,1994024507.36,1925611017.63,2017,54454.0,181112.0,11.0,37.0,235651.0,4.0,40.0
California,2018-01-01,11530.2,11160.8,2452664816.73,2319486924.47,2018,57043.0,184816.0,11.0,37.0,242297.0,4.5,45.0
California,2019-01-01,10355.82,9987.13,2382906694.46,2246904991.01,2019,57447.0,187565.0,12.0,38.0,245614.0,4.5,45.0
California,2020-01-01,10558.92,10429.63,2352952200.82,2322171703.02,2020,56238.0,182391.0,12.0,37.0,242771.0,4.5,45.0
California,2021-01-01,16592.47,16568.01,2280944602.71,2279043698.08,2021,21444.0,132559.0,5.0,27.0,157106.0,4.5,45.0
California,2022-01-01,14514.8,14495.72,2371503830.12,2369740094.29,2022,31392.0,147351.0,7.000000000000001,31.0,181614.0,4.5,45.0
California,2023-01-01,20334.65,19817.3,3252111614.0,3200335096.0,2023,38281.0,166452.0,9.0,38.0,209081.0,4.5,45.0
Colorado,2002-01-01,,3103.54,,31190562.3,2002,730.0,8320.0,1.0,14.000000000000002,10050.0,4.0,40.0
Colorado,2003-01-01,5734.92,3315.84,62642522.85,36218914.45,2003,906.0,8459.0,1.0,14.000000000000002,10923.0,4.0,40.0
Colorado,2004-01-01,5774.31,3409.91,51581924.34,30460717.02,2004,977.0,7040.0,2.0,11.0,8933.0,4.0,40.0
Colorado,2005-01-01,5803.42,3369.94,51116538.6,29682452.93,2005,873.0,7037.0,1.0,11.0,8808.0,4.0,40.0
Colorado,2006-01-01,5426.12,3212.59,67055990.63,39701147.45,2006,1514.0,9345.0,2.0,14.000000000000002,12358.0,4.0,40.0
Colorado,2007-01-01,5375.38,3300.18,76045460.47,46687604.4,2007,2084.0,9784.0,3.0,15.0,14147.0,5.0,50.0
Colorado,2008-01-01,5404.38,3181.49,73694167.28,43382810.13,2008,2721.0,10752.0,4.0,16.0,13636.0,6.0,60.0
Colorado,2009-01-01,5449.59,3307.59,100681193.55,61107753.85,2009,4211.0,14014.0,6.0,20.0,18475.0,6.0,60.0
Colorado,2010-01-01,5556.44,3425.98,108328382.46,66792845.76,2010,4448.0,14749.0,6.0,21.0,19496.0,6.0,60.0
Colorado,2011-01-01,5347.65,2926.68,104204286.33,57029325.46,2011,4286.0,14820.0,6.0,21.0,19486.0,6.0,60.0
Colorado,2012-01-01,4933.61,2668.54,96106779.56,51983107.64,2012,4292.0,14908.0,6.0,21.0,19480.0,6.0,60.0
Colorado,2013-01-01,4801.75,2922.72,93816605.53,57104088.74,2013,4481.0,14789.0,7.000000000000001,21.0,19538.0,6.0,60.0
Colorado,2014-01-01,4844.87,3008.06,101015485.64,62717978.03,2014,5194.0,15259.0,8.0,22.0,20850.0,6.0,60.0
Colorado,2015-01-01,5027.66,3241.26,109165594.88,70377445.71,2015,5375.0,15913.0,8.0,23.0,21713.0,6.0,60.0
Colorado,2016-01-01,5175.14,3216.78,111244706.5,69147844.28,2016,5429.0,15704.0,8.0,23.0,21496.0,5.0,50.0
Colorado,2017-01-01,5329.82,3581.88,115241385.23,77447403.92,2017,5590.0,15614.0,8.0,23.0,21622.0,5.0,50.0
Colorado,2018-01-01,5477.6,3170.54,117472635.76,67995462.83,2018,5713.0,15324.0,8.0,23.0,21446.0,5.0,50.0
Colorado,2019-01-01,5658.5,3361.29,124170121.02,73760207.46,2019,5877.0,15616.0,9.0,23.0,21944.0,4.0,40.0
Colorado,2020-01-01,6553.22,3659.47,150304705.02,83933701.54,2020,6398.0,16538.0,9.0,24.0,22936.0,4.0,40.0
Colorado,2021-01-01,6261.94,3575.81,113892092.73,65036871.17,2021,4757.0,13431.0,7.000000000000001,20.0,18188.0,4.0,40.0
Colorado,2022-01-01,6658.09,3618.75,136271039.87,74064935.03,2022,5290.0,15177.0,8.0,23.0,20467.0,4.0,40.0
Colorado,2023-01-01,6457.68,3598.86,137806875.01,76799772.01,2023,4945.0,15339.0,8.0,24.0,21340.0,4.0,40.0
Connecticut,2002-01-01,,13421.86,,79886923.96,2002,1535.43,4416.57,3.0,9.0,5952.0,5.0,50.0
Connecticut,2003-01-01,15500.01,11602.76,98719533.74,73898000.92,2003,1560.0,4809.0,3.0,10.0,6369.0,5.0,50.0
Connecticut,2004-01-01,14967.2,11793.88,96583331.7,76105931.59,2004,897.0,5556.0,2.0,13.0,6453.0,5.0,50.0
Connecticut,2005-01-01,15271.31,11831.42,111434747.52,86333857.28,2005,1043.0,6254.0,2.0,15.0,7297.0,6.0,60.0
Connecticut,2006-01-01,15835.79,11948.85,117058124.06,88325890.02,2006,1356.0,5876.0,3.0,14.000000000000002,7392.0,6.0,60.0
Connecticut,2007-01-01,16115.76,12422.5,137499691.54,105988752.46,2007,1907.0,6625.0,4.0,16.0,8532.0,6.0,60.0
Connecticut,2008-01-01,15195.33,10956.31,132184145.29,95308923.64,2008,1791.99,6907.01,4.0,16.0,8699.0,6.0,60.0
Connecticut,2009-01-01,15719.36,12043.33,139352114.62,106764094.75,2009,3471.0,4681.0,8.0,11.0,8865.0,6.0,60.0
Connecticut,2010-01-01,15439.93,13724.4,138341797.45,122970644.85,2010,3068.0,5440.0,7.000000000000001,13.0,8960.0,6.0,60.0
Connecticut,2011-01-01,15596.47,13399.77,142193045.58,122165664.66,2011,3115.0,5517.0,7.000000000000001,13.0,9117.0,6.0,60.0
Connecticut,2012-01-01,16791.45,11703.65,151005495.27,105250886.07,2012,3057.0,5396.0,8.0,13.0,8993.0,6.0,60.0
Connecticut,2013-01-01,17000.93,13280.02,161287802.86,125987531.94,2013,2517.0,5302.0,6.0,13.0,9487.0,6.0,60.0
Connecticut,2014-01-01,15488.67,11699.21,143905278.16,108697334.14,2014,2347.0,5381.0,6.0,14.000000000000002,9291.0,6.0,60.0
Connecticut,2015-01-01,16621.2,10889.44,196654226.37,154123652.02,2015,3618.7,8976.39,9.0,23.0,14699.0,6.0,60.0
Connecticut,2016-01-01,18140.58,13535.98,201350882.06,153718895.87,2016,3622.7,9222.23,10.0,24.0,14940.0,5.0,50.0
Connecticut,2017-01-01,19997.47,10837.45,192737454.45,149233356.95,2017,3064.4,11558.25,8.0,30.0,14778.0,4.666666666666666,46.666666666666664
Connecticut,2018-01-01,13058.88,9658.09,183288142.27,138841089.59,2018,3223.52,11225.64,9.0,30.0,14585.0,5.333333333333333,53.333333333333336
Connecticut,2019-01-01,17121.66,16512.09,164898384.31,159027631.87,2019,5481.23,8060.99,15.0,21.0,15008.0,5.333333333333333,53.333333333333336
Connecticut,2020-01-01,17700.36,17483.63,151922240.4,150061979.71,2020,5425.0,7986.0,15.0,21.0,14859.0,5.333333333333333,53.333333333333336
Connecticut,2021-01-01,23035.66,23035.66,144309438.33,144309438.33,2021,3120.0,5643.0,9.0,15.0,9666.0,5.333333333333333,53.333333333333336
Connecticut,2022-01-01,22104.36,22104.36,139462686.6,139462686.6,2022,3589.0,6798.0,10.0,18.0,11043.0,5.333333333333333,53.333333333333336
Connecticut,2023-01-01,25385.73,25385.73,140223426.21,140223426.21,2023,4659.0,7016.0,13.0,19.0,12870.0,5.333333333333333,53.333333333333336
Delaware,2002-01-01,,10166.77,,8570588.23,2002,0.0,843.0,0.0,8.0,843.0,7.0,70.0
Delaware,2003-01-01,10584.78,10266.7,8922966.0,8654828.98,2003,0.0,843.0,0.0,8.0,843.0,7.0,70.0
Delaware,2004-01-01,10266.7,9969.11,8654828.98,8403960.65,2004,0.0,843.0,0.0,8.0,843.0,8.0,80.0
Delaware,2005-01-01,10967.88,10328.15,9245921.84,8706627.09,2005,0.0,843.0,0.0,8.0,843.0,8.0,80.0
Delaware,2006-01-01,11118.26,10536.01,9372693.29,8881860.5,2006,0.0,843.0,0.0,8.0,843.0,8.0,80.0
Delaware,2007-01-01,11349.43,10871.53,9567565.78,9164697.87,2007,0.0,843.0,0.0,8.0,843.0,8.0,80.0
Delaware,2008-01-01,10951.83,10366.98,9232395.87,8739367.74,2008,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2009-01-01,10366.98,10048.05,8739367.74,8470509.58,2009,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2010-01-01,10048.05,10030.16,8470509.58,8455428.55,2010,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2011-01-01,10030.16,9730.77,8455428.55,8203041.94,2011,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2012-01-01,9730.77,9480.54,8203041.94,7992094.46,2012,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2013-01-01,9480.54,9198.17,7992094.46,7754057.84,2013,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2014-01-01,9875.05,9582.69,8324667.04,8078203.73,2014,0.0,635.0,0.0,6.0,843.0,8.0,80.0
Delaware,2015-01-01,9327.12,9183.89,7862760.44,7742020.61,2015,0.0,843.0,0.0,7.000000000000001,843.0,8.0,80.0
Delaware,2016-01-01,9435.53,9494.39,7954155.57,8003774.68,2016,0.0,843.0,0.0,7.000000000000001,843.0,6.0,60.0
Delaware,2017-01-01,9631.5,9559.9,8003774.68,7944273.12,2017,0.0,831.0,0.0,7.000000000000001,831.0,7.0,70.0
Delaware,2018-01-01,9401.51,9100.31,7944273.12,7689761.93,2018,258.98,586.02,2.0,5.0,845.0,8.0,80.0
Delaware,2019-01-01,9100.31,8776.32,7689761.93,7415989.16,2019,263.7,581.3,2.0,5.0,845.0,9.0,90.0
Delaware,2020-01-01,8776.32,8668.85,7415989.16,7325181.69,2020,263.04,581.96,2.0,5.0,845.0,9.0,90.0
Delaware,2021-01-01,8520.22,8520.22,7071778.62,7071778.62,2021,169.0,661.0,2.0,6.0,830.0,9.0,90.0
Delaware,2022-01-01,8021.37,8021.37,6561480.87,6561480.87,2022,241.0,577.0,2.0,5.0,818.0,9.0,90.0
Delaware,2023-01-01,9228.83,9228.83,8804300.0,8804300.0,2023,255.0,699.0,2.0,6.0,954.0,9.0,90.0
District of Columbia,2002-01-01,,18081.38,,74079417.94,2002,4097.0,3023.0,20.0,44.0,4492.0,4.0,40.0
District of Columbia,2003-01-01,18058.76,17516.09,76081564.37,73795297.29,2003,1348.0,3295.0,22.0,51.0,4643.0,4.0,40.0
District of Columbia,2006-01-01,22659.32,18925.57,96324758.03,80452579.99,2006,1792.0,3892.0,25.0,56.00000000000001,5684.0,5.333333333333333,53.333333333333336
District of Columbia,2007-01-01,21408.03,20506.59,104297951.49,99906207.7,2007,1787.0,4105.0,28.000000000000004,64.0,5892.0,6.0,60.0
District of Columbia,2008-01-01,21561.67,20410.24,118123039.39,111815036.37,2008,2350.0,4209.0,33.0,68.0,6559.0,0.0,0.0
District of Columbia,2009-01-01,22899.01,22194.54,159555440.09,154646871.78,2009,2879.0,4989.0,42.0,72.0,7868.0,5.333333333333333,53.333333333333336
District of Columbia,2010-01-01,22385.12,22345.26,183597872.1,168508903.99,2010,3193.0,5172.0,55.00000000000001,93.0,8365.0,6.5,65.0
District of Columbia,2011-01-01,22877.46,22194.59,225849799.1,204742831.36,2011,4068.0,6029.0,65.0,100.0,10097.0,4.0,40.0
District of Columbia,2012-01-01,21424.42,19497.53,241044378.24,219678646.68,2012,4722.0,6945.0,69.0,92.0,11267.0,4.5,45.0
District of Columbia,2013-01-01,23515.28,19887.38,280278642.26,237037695.48,2013,5401.0,6518.0,80.0,94.0,11919.0,8.0,80.0
District of Columbia,2014-01-01,20810.41,20194.29,258590128.9,250934209.4,2014,5364.0,6616.0,69.0,99.0,12426.0,8.0,80.0
District of Columbia,2015-01-01,23000.97,21253.48,290088251.21,268048871.46,2015,5541.0,6637.0,64.0,86.0,12612.0,9.0,90.0
District of Columbia,2016-01-01,23121.44,21881.52,298312866.32,282315327.5,2016,5736.0,6944.0,70.0,81.0,12902.0,3.0,30.0
District of Columbia,2017-01-01,23498.71,21957.18,307292589.34,287134020.98,2017,5746.0,7101.0,66.0,88.0,13077.0,3.0,30.0
District of Columbia,2018-01-01,24003.79,21939.81,323859147.78,296011860.27,2018,6063.0,7269.0,73.0,85.0,13492.0,4.0,40.0
District of Columbia,2019-01-01,24647.49,22514.36,339223340.31,309865119.99,2019,6360.0,7237.0,71.0,87.0,13763.0,4.0,40.0
District of Columbia,2020-01-01,23472.11,21943.12,326098031.99,304855831.67,2020,6435.0,7356.0,73.0,84.0,13893.0,4.0,40.0
District of Columbia,2021-01-01,22112.43,22112.43,285758928.93,285758928.93,2021,5596.0,7220.0,64.0,84.0,12923.0,4.0,40.0
District of Columbia,2022-01-01,21812.71,21812.71,268863430.36,268863430.36,2022,5561.0,6716.0,69.0,83.0,12326.0,4.0,40.0
District of Columbia,2023-01-01,22207.14,22207.14,284007157.0,284007157.0,2023,5929.0,6821.0,79.0,88.0,12789.0,4.0,40.0
Florida,2002-01-01,,0.0,,0.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2003-01-01,0.0,0.0,0.0,0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2004-01-01,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2005-01-01,0.0,0.0,0.0,0.0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,2006-01-01,3841.63,3640.45,406813563.64,385509395.27,2006,0.0,105896.0,0.0,47.0,105896.0,4.0,40.0
Florida,2007-01-01,3928.54,3763.12,488671275.3,468094466.21,2007,0.0,124390.0,0.0,56.99999999999999,124390.0,4.0,40.0
Florida,2008-01-01,4029.78,3814.58,542340179.12,513378145.09,2008,0.0,134583.0,0.0,61.0,134583.0,4.0,40.0
Florida,2009-01-01,3735.56,3620.64,551974026.73,534993081.36,2009,0.0,147762.0,0.0,67.0,147762.0,3.0,30.0
